date,open,close,high,low,turnover_rate_pct
2026-04-01,68.50,68.22,68.66,67.67,0.53
2026-04-02,68.00,66.87,68.05,66.00,0.81
2026-04-03,66.71,66.06,67.08,66.01,0.38
2026-04-07,66.18,64.75,66.25,64.55,0.59
2026-04-08,66.02,67.45,67.45,66.01,0.98
2026-04-09,66.77,66.04,66.88,65.87,0.84
2026-04-10,66.72,68.11,68.59,66.72,1.39
2026-04-13,67.55,67.60,68.08,66.78,0.89
2026-04-14,68.13,69.11,69.47,68.11,1.14
2026-04-15,69.59,67.90,69.90,67.80,1.01
2026-04-16,68.33,66.84,68.68,66.66,1.71
2026-04-17,66.71,65.66,66.72,65.51,1.63
2026-04-20,66.00,66.52,66.97,65.61,1.38
2026-04-21,66.66,66.04,66.94,65.10,1.22
2026-04-22,65.86,66.91,67.12,65.32,1.17
2026-04-23,67.00,65.34,67.19,65.28,1.27
