date,open,close,high,low,turnover_rate_pct
2025-12-19,110.65,110.53,110.88,110.04,0.36
2025-12-22,110.51,110.33,110.80,110.12,0.28
2025-12-23,110.13,109.72,110.43,109.33,0.29
2025-12-24,109.50,109.28,109.59,108.78,0.30
2025-12-25,109.28,110.60,110.70,109.20,0.32
2025-12-26,110.10,109.78,110.49,109.44,0.30
2025-12-29,109.44,108.06,109.60,108.00,0.50
2025-12-30,107.90,107.36,107.99,107.02,0.41
2025-12-31,107.19,105.94,107.25,105.61,0.54
2026-01-05,105.90,107.90,108.19,105.70,0.57
2026-01-06,107.92,108.17,108.43,106.92,0.48
2026-01-07,108.18,107.52,108.34,107.40,0.32
2026-01-08,107.38,106.90,107.38,106.66,0.33
2026-01-09,107.05,107.14,108.55,106.88,0.41
2026-01-12,107.15,108.55,108.85,107.13,0.60
2026-01-13,108.99,108.00,109.22,107.82,0.51
2026-01-14,107.88,107.04,108.84,106.68,0.58
2026-01-15,106.70,106.09,107.22,106.02,0.42
2026-01-16,106.25,105.16,106.41,105.05,0.51
2026-01-19,104.99,104.55,105.38,104.34,0.47
2026-01-20,104.50,104.91,105.47,104.30,0.45
2026-01-21,104.62,103.05,104.70,103.00,0.68
2026-01-22,103.07,102.76,103.72,102.61,0.48
2026-01-23,102.80,102.99,103.71,102.70,0.55
2026-01-26,102.96,102.34,103.50,101.06,0.81
2026-01-27,102.12,101.02,102.33,101.02,0.58
2026-01-28,101.03,100.70,101.85,100.63,0.69
2026-01-29,100.70,110.77,110.77,100.50,2.54
2026-01-30,110.77,105.00,110.78,105.00,1.72
2026-02-02,105.08,107.29,110.76,105.08,1.37
2026-02-03,107.08,107.28,108.78,106.60,0.85
2026-02-04,106.50,108.52,109.41,106.28,0.98
2026-02-05,107.90,108.89,110.55,107.66,0.96
2026-02-06,108.90,107.00,109.73,106.81,0.71
2026-02-09,106.80,107.36,107.69,106.47,0.54
2026-02-10,107.18,106.50,107.18,105.79,0.48
2026-02-11,106.31,106.04,106.65,105.85,0.30
2026-02-12,105.90,104.62,106.11,104.40,0.47
2026-02-13,104.70,106.06,106.88,104.17,0.62
2026-02-24,108.18,105.16,109.19,105.00,0.54
2026-02-25,105.00,105.17,106.11,104.87,0.42
2026-02-26,105.00,103.88,105.33,103.60,0.50
2026-02-27,103.88,104.05,104.55,103.88,0.31
2026-03-02,103.00,103.22,104.60,102.34,0.53
2026-03-03,103.01,102.55,104.38,101.90,0.59
2026-03-04,102.00,101.02,102.01,100.75,0.47
2026-03-05,101.62,101.45,101.97,101.15,0.26
2026-03-06,101.34,102.40,102.49,101.05,0.29
2026-03-09,101.32,101.52,102.60,101.27,0.46
2026-03-10,101.88,102.05,102.39,101.76,0.29
2026-03-11,102.05,102.18,102.35,101.59,0.28
2026-03-12,102.00,102.27,102.73,101.60,0.30
2026-03-13,102.06,102.95,103.66,101.85,0.39
2026-03-16,102.80,104.54,105.31,102.70,0.52
2026-03-17,104.54,104.79,105.82,104.00,0.46
2026-03-18,104.79,103.72,104.99,103.40,0.30
